cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
256,16384,4608,16384,torch.int8,40,0,1632.4516,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1515.45,303.18,0.0
256,32768,4608,16384,torch.int8,40,0,3026.9648,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1634.58,302.07,0.0
256,1,5120,640,torch.int8,79,0,4.3227,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,1.52,760.56,0.0
256,1,5120,1280,torch.int8,34,0,6.1049,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,2.15,1075.39,0.0
256,1,5120,3200,torch.int8,30,0,9.8138,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,3.34,1670.86,0.0
256,1,5120,5120,torch.int8,34,0,12.3186,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.26,2129.28,0.0
256,1,5120,6400,torch.int8,34,0,14.5779,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.5,2248.93,0.0
256,1,5120,25600,torch.int8,23,0,47.1407,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,5.56,2781.2,0.0
256,16,5120,640,torch.int8,60,0,4.3842,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,23.92,787.12,0.0
256,16,5120,1280,torch.int8,79,0,6.1038,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,34.36,1103.89,0.0
256,16,5120,3200,torch.int8,79,0,9.1289,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,57.43,1818.3,0.0
256,16,5120,5120,torch.int8,34,0,11.1363,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,75.33,2376.03,0.0
256,16,5120,6400,torch.int8,34,0,14.8838,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,70.45,2219.48,0.0
256,16,5120,25600,torch.int8,34,0,38.7631,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,108.2,3396.15,0.0
256,32,5120,640,torch.int8,79,0,4.5986,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,45.6,788.27,0.0
256,32,5120,1280,torch.int8,76,0,6.0464,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,69.37,1144.85,0.0
256,32,5120,3200,torch.int8,76,0,10.1191,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,103.62,1661.62,0.0
256,32,5120,5120,torch.int8,34,0,10.4248,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,160.94,2561.77,0.0
256,32,5120,6400,torch.int8,34,0,15.0885,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,138.99,2207.01,0.0
256,32,5120,25600,torch.int8,34,0,38.3258,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,218.88,3449.87,0.0
256,64,5120,640,torch.int8,77,0,5.0956,a8w8_rowwise_64x16x16x64_16x16_1x1_4x16x1_4x16x1_1x16x1x4_4x4x1_1x1_interwave_v2,82.31,779.72,0.0
256,64,5120,1280,torch.int8,76,0,6.4203,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,130.66,1135.6,0.0
256,64,5120,3200,torch.int8,76,0,10.7687,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,194.75,1601.32,0.0
256,64,5120,5120,torch.int8,30,0,11.7059,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,286.65,2323.4,0.0
256,64,5120,6400,torch.int8,30,0,16.907,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,248.08,2001.12,0.0
256,64,5120,25600,torch.int8,30,0,43.5801,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,384.97,3060.24,0.0
256,128,5120,640,torch.int8,79,0,5.566,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,150.71,838.92,0.0
256,128,5120,1280,torch.int8,23,0,7.6695,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,218.75,1046.76,0.0
256,128,5120,3200,torch.int8,23,0,11.8363,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,354.36,1529.56,0.0
256,128,5120,5120,torch.int8,23,0,14.1859,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,473.07,1986.51,0.0
256,128,5120,6400,torch.int8,23,0,18.7826,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,446.62,1857.99,0.0
256,128,5120,25600,torch.int8,23,0,54.0309,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,621.02,2510.78,0.0
256,256,5120,640,torch.int8,81,0,6.6084,a8w8_rowwise_128x32x64x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_8x8x1_1x1_interwave_v2,253.88,917.33,0.0
256,256,5120,1280,torch.int8,15,0,8.2757,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,405.46,1148.27,0.0
256,256,5120,3200,torch.int8,15,0,15.7837,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,531.47,1256.02,0.0
256,256,5120,5120,torch.int8,23,0,21.8405,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,614.54,1380.31,0.0
256,256,5120,6400,torch.int8,21,0,23.7832,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,705.42,1556.89,0.0
256,256,5120,25600,torch.int8,23,0,86.0166,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,780.19,1630.46,0.0
256,512,5120,640,torch.int8,47,0,8.4036,a8w8_rowwise_256x64x64x128_32x32_1x1_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,399.29,1052.81,0.0
256,512,5120,1280,torch.int8,22,0,12.2285,a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,548.79,1018.26,0.0
256,512,5120,3200,torch.int8,13,0,21.8498,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,767.84,1064.78,0.0
256,512,5120,5120,torch.int8,23,0,33.1376,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,810.06,1028.4,0.0
256,512,5120,6400,torch.int8,15,0,38.8017,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,864.77,1064.07,0.0
256,512,5120,25600,torch.int8,23,0,131.897,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1017.6,1132.87,0.0
256,1024,5120,640,torch.int8,11,0,11.7704,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,570.15,1224.93,0.0
256,1024,5120,1280,torch.int8,11,0,17.5871,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,763.16,1043.38,0.0
256,1024,5120,3200,torch.int8,11,0,27.688,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1211.88,1088.8,0.0
256,1024,5120,5120,torch.int8,23,0,55.7649,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,962.74,752.14,0.0
256,1024,5120,6400,torch.int8,11,0,57.5786,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,1165.52,865.03,0.0
256,1024,5120,25600,torch.int8,23,0,227.1849,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1181.57,738.48,0.0
256,2048,5120,640,torch.int8,10,0,17.6749,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,759.37,1446.06,0.0
256,2048,5120,1280,torch.int8,4,0,27.4475,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,978.0,1098.34,0.0
256,2048,5120,3200,torch.int8,4,0,44.9517,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1492.91,976.81,0.0
256,2048,5120,5120,torch.int8,15,0,96.048,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1117.92,600.45,0.0
256,2048,5120,6400,torch.int8,4,0,90.0028,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1491.26,742.72,0.0
256,2048,5120,25600,torch.int8,15,0,419.2679,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1280.5,487.69,0.0
256,4096,5120,640,torch.int8,13,0,32.4583,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,827.02,1473.93,0.0
256,4096,5120,1280,torch.int8,13,0,50.6317,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1060.35,1061.38,0.0
256,4096,5120,3200,torch.int8,4,0,86.6115,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1549.65,824.77,0.0
256,4096,5120,5120,torch.int8,15,0,177.0814,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1212.71,503.32,0.0
256,4096,5120,6400,torch.int8,4,0,162.2341,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1654.62,622.1,0.0
256,4096,5120,25600,torch.int8,15,0,782.4893,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1372.21,355.11,0.0
256,8192,5120,640,torch.int8,42,0,55.1814,a8w8_rowwise_256x128x256x64_32x32_2x4_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,972.92,1674.58,0.0
256,8192,5120,1280,torch.int8,39,0,86.4091,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1242.63,1168.0,0.0
256,8192,5120,3200,torch.int8,40,0,149.3935,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1796.83,846.65,0.0
256,8192,5120,5120,torch.int8,39,0,277.9848,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1545.04,546.95,0.0
256,8192,5120,6400,torch.int8,40,0,276.3348,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1942.83,611.88,0.0
256,8192,5120,25600,torch.int8,39,0,1513.1737,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1419.19,280.65,0.0
256,16384,5120,640,torch.int8,43,0,99.8836,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1074.99,1817.46,0.0
256,16384,5120,1280,torch.int8,1,0,153.6015,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1398.09,1271.45,0.0
256,16384,5120,3200,torch.int8,1,0,271.2735,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1979.08,872.13,0.0
256,16384,5120,5120,torch.int8,1,0,518.1604,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1657.78,536.27,0.0
256,16384,5120,6400,torch.int8,1,0,543.7765,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1974.6,561.62,0.0
256,16384,5120,25600,torch.int8,1,0,2869.8056,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1496.61,250.29,0.0
256,32768,5120,640,torch.int8,43,0,191.0117,a8w8_rowwise_256x256x128x64_32x32_4x2_4x64x1_4x64x1_1x32x1x8_8x8x1_1x1_interwave_v1,1124.27,1883.62,0.0
256,32768,5120,1280,torch.int8,1,0,299.0856,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1436.03,1284.05,0.0
256,32768,5120,3200,torch.int8,1,0,538.4921,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1993.98,848.27,0.0
256,32768,5120,5120,torch.int8,40,0,999.0598,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1719.6,530.03,0.0
256,32768,5120,6400,torch.int8,1,0,1028.2651,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2088.45,562.14,0.0
256,32768,5120,25600,torch.int8,1,0,5734.5832,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1497.92,227.65,0.0
256,1,6400,5120,torch.int8,34,0,12.7506,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,5.14,2571.32,0.0
256,16,6400,5120,torch.int8,34,0,11.5523,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,90.77,2861.31,0.0
256,32,6400,5120,torch.int8,34,0,10.9816,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,190.97,3036.12,0.0
256,64,6400,5120,torch.int8,30,0,12.4817,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,336.04,2717.17,0.0
256,128,6400,5120,torch.int8,23,0,14.96,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,560.74,2343.7,0.0
256,256,6400,5120,torch.int8,23,0,22.7861,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,736.29,1639.4,0.0
256,512,6400,5120,torch.int8,15,0,41.3468,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,811.54,1014.42,0.0
256,1024,6400,5120,torch.int8,23,0,72.0506,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,931.41,709.47,0.0
256,2048,6400,5120,torch.int8,39,0,107.5421,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1248.05,645.96,0.0
256,4096,6400,5120,torch.int8,39,0,188.523,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1423.89,563.16,0.0
256,8192,6400,5120,torch.int8,39,0,359.0195,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,1495.38,500.16,0.0
256,16384,6400,5120,torch.int8,40,0,690.0605,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1556.01,472.96,0.0
256,32768,6400,5120,torch.int8,40,0,1274.1106,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1685.48,486.59,0.0
256,1,7168,8192,torch.int8,34,0,19.015,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.18,3089.29,0.0
256,16,7168,8192,torch.float8_e4m3fn,80,2,15.5438,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,120.89,3800.92,0.1089
256,16,7168,8192,torch.int8,34,0,16.6523,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,112.84,3547.9,0.0
256,32,7168,8192,torch.float8_e4m3fn,34,0,17.4961,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,214.8,3397.39,0.0
256,32,7168,8192,torch.int8,34,0,16.942,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,221.82,3508.51,0.0
256,64,7168,8192,torch.float8_e4m3fn,30,0,19.78,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,379.99,3041.56,0.0
256,64,7168,8192,torch.int8,30,0,18.4286,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,407.85,3264.6,0.0
256,128,7168,8192,torch.float8_e4m3fn,23,0,22.197,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,677.23,2775.32,0.0
256,128,7168,8192,torch.int8,28,0,26.0097,a8w8_rowwise_256x32x128x256_32x32_1x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,577.95,2368.49,0.0
256,256,7168,8192,torch.float8_e4m3fn,15,0,30.0111,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1001.79,2148.79,0.0
256,256,7168,8192,torch.int8,15,0,30.291,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,992.53,2128.93,0.0
256,512,7168,8192,torch.int8,41,0,47.5197,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,1265.36,1478.43,0.0
256,1024,7168,8192,torch.int8,13,0,82.6278,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1455.43,989.85,0.0
256,2048,7168,8192,torch.int8,2,0,116.6871,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2061.22,898.62,0.0
256,4096,7168,8192,torch.int8,2,0,219.2844,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2193.66,688.58,0.0
256,8192,7168,8192,torch.int8,2,0,420.8889,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2285.81,577.99,0.0
256,16384,7168,8192,torch.int8,1,0,815.6995,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2358.89,524.48,0.0
256,32768,7168,8192,torch.int8,1,0,1620.6254,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2374.57,491.73,0.0
256,16,7424,8192,torch.float8_e4m3fn,60,2,16.1728,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,120.34,3783.27,0.1076
256,32,7424,8192,torch.float8_e4m3fn,34,0,17.6324,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,220.75,3491.0,0.0
256,48,7424,8192,torch.float8_e4m3fn,74,2,20.2638,a8w8_rowwise_128x64x32x128_32x32_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,288.12,3055.86,0.1076
256,64,7424,8192,torch.float8_e4m3fn,30,0,20.8916,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,372.62,2981.68,0.0
256,4096,7424,8192,torch.float8_e4m3fn,1,0,232.7657,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2140.42,666.72,0.0
256,5120,7424,8192,torch.float8_e4m3fn,2,0,308.3064,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,2019.97,579.88,0.0
256,8192,7424,8192,torch.float8_e4m3fn,1,0,441.2013,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,2258.45,565.64,0.0
256,1,8192,1024,torch.float8_e4m3fn,60,0,6.3982,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v2,2.62,1313.81,0.0
256,1,8192,1024,torch.int8,79,0,5.7218,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,2.93,1469.12,0.0
256,1,8192,2048,torch.int8,34,0,7.1625,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,4.68,2344.94,0.0
256,1,8192,3584,torch.int8,34,0,11.2488,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,5.22,2611.84,0.0
256,1,8192,7168,torch.int8,34,0,16.9371,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.93,3468.35,0.0
256,1,8192,8192,torch.int8,34,0,19.4709,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.89,3447.89,0.0
256,1,8192,28672,torch.int8,34,0,59.8294,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,7.85,3926.6,0.0
256,16,8192,1024,torch.int8,79,0,5.4586,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,49.18,1587.79,0.0
256,16,8192,2048,torch.int8,79,0,7.2552,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,74.0,2353.09,0.0
256,16,8192,3584,torch.int8,34,0,10.6477,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,88.24,2787.42,0.0
256,16,8192,7168,torch.int8,34,0,15.2131,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,123.52,3884.62,0.0
256,16,8192,8192,torch.float8_e4m3fn,80,2,17.7026,a8w8_rowwise_128x16x64x128_16x16_1x2_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,121.31,3813.12,0.107
256,16,8192,8192,torch.int8,34,0,17.2283,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,124.65,3918.09,0.0
256,16,8192,28672,torch.int8,34,0,55.9502,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,134.34,4210.92,0.0
256,32,8192,1024,torch.float8_e4m3fn,79,0,6.5212,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,82.33,1371.78,0.0
256,32,8192,1024,torch.int8,79,0,5.6281,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,95.39,1589.46,0.0
256,32,8192,2048,torch.int8,76,0,7.2889,a8w8_rowwise_128x32x16x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_2x2x1_1x1_interwave_v2,147.31,2382.67,0.0
